step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,31,31,31,9.163e-18,9.163e-18,7.444e-09,7.444e-09,-2.642014e-07,4.427835e-01,,,
5,2.500000e-03,0.0000000000e+00,1.7578414128e+07,0.0021,29,29,28,1.841e-17,6.116e-03,6.792e-09,9.553e-09,-5.465783e+08,2.989159e+07,,,
10,5.000000e-03,0.0000000000e+00,1.0913011079e+07,0.0064,29,29,24,5.707e-17,6.115e-03,6.125e-09,7.192e-09,-5.440899e+08,4.481471e+07,,,
15,7.500000e-03,0.0000000000e+00,8.3050670068e+06,0.0092,28,28,22,8.443e-17,6.104e-03,9.026e-09,9.420e-09,-5.437578e+08,4.595339e+07,,,
20,1.000000e-02,0.0000000000e+00,6.8988833986e+06,0.0113,28,28,22,6.918e-17,6.102e-03,8.029e-09,9.648e-09,-5.436452e+08,4.615385e+07,,,
25,1.250000e-02,0.0000000000e+00,6.0121914460e+06,0.0128,28,28,23,5.982e-17,6.101e-03,7.069e-09,6.781e-09,-5.435887e+08,4.621865e+07,,,
30,1.500000e-02,0.0000000000e+00,5.3985391672e+06,0.0140,28,28,23,5.280e-17,6.100e-03,6.192e-09,6.302e-09,-5.435529e+08,4.625037e+07,,,
35,1.750000e-02,0.0000000000e+00,4.9470868357e+06,0.0149,27,27,22,1.289e-17,6.100e-03,8.814e-09,9.589e-09,-5.435274e+08,4.627001e+07,,,
39,1.950000e-02,0.0000000000e+00,4.6631882595e+06,0.0156,27,27,22,9.178e-17,6.099e-03,7.958e-09,8.865e-09,-5.435116e+08,4.628137e+07,,,
