step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,33,33,33,1.396e-17,1.396e-17,9.185e-09,9.185e-09,-4.410108e-07,3.529567e-01,,,
5,2.500000e-03,0.0000000000e+00,7.1854899189e-12,0.0023,31,31,31,2.866e-17,4.486e-14,6.934e-09,6.934e-09,-3.253571e-05,1.403067e+00,,,
10,5.000000e-03,0.0000000000e+00,4.6187830343e-12,0.0075,30,30,30,6.850e-17,2.623e-14,8.225e-09,8.225e-09,-1.908237e-04,1.995649e+00,,,
15,7.500000e-03,0.0000000000e+00,3.5734401318e-12,0.0126,30,30,30,4.762e-17,1.967e-14,5.775e-09,5.775e-09,-3.693181e-04,2.437534e+00,,,
20,1.000000e-02,0.0000000000e+00,2.9969591410e-12,0.0166,29,29,29,8.681e-17,1.629e-14,8.793e-09,8.793e-09,-7.925553e-04,2.776410e+00,,,
25,1.250000e-02,0.0000000000e+00,2.6284184744e-12,0.0198,29,29,29,2.622e-17,1.416e-14,6.984e-09,6.984e-09,-1.002940e-03,3.037936e+00,,,
30,1.500000e-02,0.0000000000e+00,2.3713486458e-12,0.0231,29,29,29,5.307e-17,1.264e-14,5.703e-09,5.703e-09,-1.509427e-03,3.247413e+00,,,
35,1.750000e-02,0.0000000000e+00,2.1815257425e-12,0.0259,28,28,28,8.852e-17,1.158e-14,9.643e-09,9.643e-09,-1.013220e-03,3.419886e+00,,,
39,1.950000e-02,0.0000000000e+00,2.0620487435e-12,0.0277,28,28,28,8.347e-17,1.092e-14,8.449e-09,8.449e-09,-1.276828e-03,3.537737e+00,,,
