step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,18,18,18,5.186e-17,5.186e-17,8.054e-09,8.054e-09,-5.181260e-10,4.009664e-01,,,
5,2.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,1.010e-16,1.010e-16,8.044e-09,8.044e-09,-4.210618e-08,1.657384e+00,,,
10,5.000000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,5.121e-17,5.121e-17,4.987e-09,4.987e-09,-1.081558e-08,2.400569e+00,,,
15,7.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,4.301e-17,4.301e-17,3.581e-09,3.581e-09,0.000000e+00,2.913621e+00,,,
20,1.000000e-02,0.0000000000e+00,1.3735469554e+05,0.0021,16,16,500,2.137e-17,4.720e-03,8.050e-09,3.816e+02,-1.077454e+07,7.084964e+05,,,
25,1.250000e-02,0.0000000000e+00,1.2435181704e+05,0.0102,16,16,16,1.102e-16,5.150e-03,6.547e-09,3.783e-09,-1.102726e+07,5.829436e+05,,,
30,1.500000e-02,0.0000000000e+00,1.1224040418e+05,0.0175,16,16,15,2.048e-17,5.116e-03,5.486e-09,6.731e-09,-1.104460e+07,5.855796e+05,,,
35,1.750000e-02,0.0000000000e+00,1.0303490837e+05,0.0227,16,16,15,6.607e-17,5.104e-03,4.690e-09,5.877e-09,-1.105010e+07,5.849088e+05,,,
39,1.950000e-02,0.0000000000e+00,9.7170568867e+04,0.0261,16,16,15,9.382e-17,5.099e-03,4.180e-09,4.700e-09,-1.105219e+07,5.844941e+05,,,
