step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,33,33,33,1.396e-17,1.396e-17,9.185e-09,9.185e-09,-4.410108e-07,3.529567e-01,,,
5,2.500000e-03,0.0000000000e+00,1.9693696251e+09,0.0060,31,31,32,2.866e-17,4.630e-03,6.934e-09,6.214e-09,-2.004997e+09,5.580029e+10,,,
10,5.000000e-03,0.0000000000e+00,1.2707649210e+09,0.0152,30,30,29,6.850e-17,4.402e-03,8.225e-09,5.927e-09,-2.041504e+09,5.642793e+10,,,
15,7.500000e-03,0.0000000000e+00,9.8188076123e+08,0.0200,30,30,27,4.762e-17,4.377e-03,5.775e-09,7.206e-09,-2.015857e+09,5.649519e+10,,,
20,1.000000e-02,0.0000000000e+00,8.2278540536e+08,0.0233,29,29,26,8.681e-17,4.369e-03,8.793e-09,6.345e-09,-2.006536e+09,5.651508e+10,,,
25,1.250000e-02,0.0000000000e+00,7.2119529357e+08,0.0261,29,29,25,2.622e-17,4.365e-03,6.984e-09,8.405e-09,-2.002764e+09,5.652294e+10,,,
30,1.500000e-02,0.0000000000e+00,6.5040061618e+08,0.0282,29,29,25,5.307e-17,4.363e-03,5.703e-09,6.014e-09,-2.001191e+09,5.652650e+10,,,
35,1.750000e-02,0.0000000000e+00,5.9816259536e+08,0.0302,28,28,24,8.852e-17,4.361e-03,9.643e-09,8.061e-09,-2.000572e+09,5.652824e+10,,,
39,1.950000e-02,0.0000000000e+00,5.6530180172e+08,0.0316,28,28,24,8.347e-17,4.360e-03,8.449e-09,7.118e-09,-2.000401e+09,5.652900e+10,,,
