step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,80,80,80,2.363e-17,2.363e-17,7.977e-09,7.977e-09,-8.914461e-04,2.848874e-01,,,
5,2.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,74,74,74,1.903e-17,1.903e-17,8.577e-09,8.577e-09,-8.781968e-03,1.275382e+00,,,
10,5.000000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,73,73,73,2.184e-17,2.184e-17,6.836e-09,6.836e-09,-1.733936e-02,1.885670e+00,,,
15,7.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,71,71,71,2.321e-17,2.321e-17,9.555e-09,9.555e-09,-2.323380e-02,2.475218e+00,,,
20,1.000000e-02,0.0000000000e+00,8.2826019912e+02,0.0129,70,70,500,1.532e-17,1.195e-03,8.616e-09,2.311e+01,-3.916925e+04,7.050293e+03,,,
25,1.250000e-02,0.0000000000e+00,7.9097244575e+02,0.0585,69,69,68,9.511e-17,6.149e-03,8.101e-09,9.990e-09,-3.920056e+04,7.817918e+03,,,
30,1.500000e-02,0.0000000000e+00,7.3771688439e+02,0.0789,67,67,66,1.798e-17,6.048e-03,9.918e-09,9.406e-09,-3.923756e+04,7.793658e+03,,,
35,1.750000e-02,0.0000000000e+00,6.9638030140e+02,0.0945,67,67,64,8.139e-17,6.003e-03,7.707e-09,8.266e-09,-3.924887e+04,7.785885e+03,,,
39,1.950000e-02,0.0000000000e+00,6.7033619624e+02,0.1050,66,66,62,7.794e-17,5.982e-03,8.793e-09,8.504e-09,-3.925303e+04,7.783068e+03,,,
