E_fault_final,E_fault_int,E_fault_max,E_floor_final,E_floor_max,N,bit_class,class,d1_first,d1_max_A,d1_max_F,d2_first,d2_max_A,d2_max_F,d3_first,d4_first_F,detect,detected_by,dt,fi_bit,fi_level,fi_rank,fi_step,fi_target,field,hyb_block_err_max_A,hyb_block_err_max_F,hybrid,iters_delta_max,kernel,kmax,kmin,mean_cg_iters_A,n_steps,nprocs,reproject_bc,rhocmax,rhocmin,run_id,scatter,seed,sigma,solve_ms_A,solve_ms_B,solve_ms_F,spread_at_max,spread_final,status,step_at_max,tag,target_on_boundary,thr
4.152165e-05,0.000000e+00,4.152165e-05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.276e-16,2.226e-06,36,9.805e-09,4.054e-04,-1,-1,1,D1+D2,5.000e-04,58,2,0,36,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b58_S36_t1,colored,1,0.5,1261.623,1179.078,1212.776,0.0220,0.0220,ok,39,e,0,1.000e-13
4.327720e-09,1.306709e-09,3.938219e-07,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.276e-16,3.330e-08,4,9.805e-09,4.945e-06,-1,-1,1,D1+D2,5.000e-04,61,2,0,4,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b61_S4_t0,colored,1,0.5,1165.229,1162.365,1147.121,0.0204,0.6321,ok,5,e,0,1.000e-13
8.567736e-08,3.479480e-08,1.143324e-05,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.276e-16,2.707e-07,4,9.805e-09,4.019e-05,-1,-1,1,D1+D2,5.000e-04,61,2,0,4,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b61_S4_t1,colored,1,0.5,1170.604,1169.475,1152.078,0.0036,0.6185,ok,5,e,0,1.000e-13
3.122019e-07,6.739631e-08,2.441659e-05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.276e-16,3.444e-07,20,9.805e-09,6.125e-05,-1,-1,1,D1+D2,5.000e-04,61,2,0,20,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b61_S20_t0,colored,1,0.5,1301.033,1242.464,1258.383,0.0052,0.3881,ok,20,e,0,1.000e-13
2.843454e-06,7.389202e-07,2.725381e-04,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.276e-16,1.312e-06,20,9.805e-09,2.334e-04,-1,-1,1,D1+D2,5.000e-04,61,2,0,20,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b61_S20_t1,colored,1,0.5,1184.474,1192.958,1189.508,0.0026,0.3343,ok,20,e,0,1.000e-13
5.261479e-06,0.000000e+00,5.261479e-06,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.276e-16,7.184e-07,36,9.805e-09,1.309e-04,-1,-1,1,D1+D2,5.000e-04,61,2,0,36,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b61_S36_t0,colored,1,0.5,1210.852,1261.684,1191.768,0.0606,0.0606,ok,39,e,0,1.000e-13
4.152165e-05,0.000000e+00,4.152165e-05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.276e-16,2.226e-06,36,9.805e-09,4.054e-04,-1,-1,1,D1+D2,5.000e-04,61,2,0,36,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_exp_b61_S36_t1,colored,1,0.5,1319.908,1304.030,1282.513,0.0220,0.0220,ok,39,e,0,1.000e-13
8.655439e-09,2.613418e-09,7.876438e-07,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.276e-16,6.661e-08,4,9.805e-09,9.889e-06,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S4_t0,colored,1,0.5,1209.554,1219.534,1141.449,0.0204,0.6321,ok,5,e,0,1.000e-13
1.713547e-07,6.958960e-08,2.286649e-05,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.276e-16,5.414e-07,4,9.805e-09,8.039e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S4_t1,colored,1,0.5,1230.132,1228.095,1285.986,0.0036,0.6185,ok,5,e,0,1.000e-13
6.244038e-07,1.347926e-07,4.883317e-05,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.276e-16,6.887e-07,20,9.805e-09,1.225e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S20_t0,colored,1,0.5,1176.165,1191.883,1184.306,0.0052,0.3881,ok,20,e,0,1.000e-13
5.686908e-06,1.477840e-06,5.450763e-04,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.276e-16,2.625e-06,20,9.805e-09,4.668e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S20_t1,colored,1,0.5,1176.324,1177.534,1134.300,0.0026,0.3343,ok,20,e,0,1.000e-13
1.052296e-05,0.000000e+00,1.052296e-05,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.276e-16,1.437e-06,36,9.805e-09,2.617e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S36_t0,colored,1,0.5,1188.860,1226.354,1200.833,0.0606,0.0606,ok,39,e,0,1.000e-13
8.304330e-05,0.000000e+00,8.304330e-05,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.276e-16,4.451e-06,36,9.805e-09,8.108e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S36_t1,colored,1,0.5,1248.403,1264.320,1234.171,0.0220,0.0220,ok,39,e,0,1.000e-13
8.655439e-09,2.613418e-09,7.876438e-07,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.276e-16,6.661e-08,4,9.805e-09,9.889e-06,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S4_t0,colored,1,0.5,1147.237,1143.689,1125.705,0.0204,0.6321,ok,5,e,0,1.000e-13
1.713547e-07,6.958960e-08,2.286649e-05,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.276e-16,5.414e-07,4,9.805e-09,8.039e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S4_t1,colored,1,0.5,1197.381,1255.664,1219.417,0.0036,0.6185,ok,5,e,0,1.000e-13
6.244038e-07,1.347926e-07,4.883317e-05,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.276e-16,6.887e-07,20,9.805e-09,1.225e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S20_t0,colored,1,0.5,1172.097,1288.507,1299.842,0.0052,0.3881,ok,20,e,0,1.000e-13
5.686908e-06,1.477840e-06,5.450763e-04,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.276e-16,2.625e-06,20,9.805e-09,4.668e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S20_t1,colored,1,0.5,1372.699,1350.234,1271.795,0.0026,0.3343,ok,20,e,0,1.000e-13
1.052296e-05,0.000000e+00,1.052296e-05,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.276e-16,1.437e-06,36,9.805e-09,2.617e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,12205,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S36_t0,colored,1,0.5,1218.396,1264.568,1185.178,0.0606,0.0606,ok,39,e,0,1.000e-13
8.304330e-05,0.000000e+00,8.304330e-05,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.276e-16,4.451e-06,36,9.805e-09,8.108e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,8532,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L2_sign_b63_S36_t1,colored,1,0.5,1188.501,1169.248,1164.708,0.0220,0.0220,ok,39,e,0,1.000e-13
1.675739e-16,2.874937e-18,1.842549e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.232e-16,2.189e-12,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,6,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b6_S4_t0,colored,1,0.5,3573.428,3574.014,3556.916,0.1504,0.3723,ok,10,e,0,1.000e-13
1.584045e-16,2.429756e-18,1.753691e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.232e-16,2.326e-13,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,6,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b6_S4_t1,colored,1,0.5,3520.419,3559.006,3512.833,0.3005,0.4599,ok,15,e,0,1.000e-13
2.096075e-16,2.075704e-18,2.352925e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.232e-16,3.307e-12,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,6,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b6_S20_t0,colored,1,0.5,3578.596,3570.208,3534.818,0.1601,0.2357,ok,25,e,0,1.000e-13
1.677601e-16,1.394174e-18,1.720374e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.232e-16,1.406e-12,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,6,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b6_S20_t1,colored,1,0.5,3536.049,3566.112,3560.757,0.2768,0.3741,ok,25,e,0,1.000e-13
2.970123e-16,0.000000e+00,2.970123e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.232e-16,8.277e-12,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,6,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b6_S36_t0,colored,1,0.5,3515.255,3578.538,3573.444,0.1428,0.1428,ok,39,e,0,1.000e-13
1.712485e-16,0.000000e+00,1.712485e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.232e-16,3.518e-12,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,6,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b6_S36_t1,colored,1,0.5,3551.664,3581.477,3568.901,0.2738,0.2738,ok,39,e,0,1.000e-13
4.804995e-12,1.503806e-13,1.762242e-11,0.000000e+00,0.000000e+00,32,mant_lo,persistent,4,1.232e-16,2.869e-07,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,23,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b23_S4_t0,colored,1,0.5,3529.182,3547.612,3541.856,0.0033,0.0356,ok,5,e,0,1.000e-13
5.064687e-13,1.578084e-14,1.839987e-12,0.000000e+00,0.000000e+00,32,mant_lo,persistent,4,1.232e-16,3.048e-08,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,23,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b23_S4_t1,colored,1,0.5,3540.537,3558.955,3536.029,0.0036,0.0436,ok,5,e,0,1.000e-13
1.773566e-11,2.104363e-13,2.593854e-11,0.000000e+00,0.000000e+00,32,mant_lo,persistent,20,1.232e-16,4.335e-07,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,23,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b23_S20_t0,colored,1,0.5,3529.746,3560.589,3567.081,0.0016,0.0259,ok,20,e,0,1.000e-13
7.468786e-12,8.829291e-14,1.085543e-11,0.000000e+00,0.000000e+00,32,mant_lo,persistent,20,1.232e-16,1.842e-07,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,23,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b23_S20_t1,colored,1,0.5,3566.398,3539.413,3555.356,0.0021,0.0313,ok,20,e,0,1.000e-13
3.485909e-11,0.000000e+00,3.485909e-11,0.000000e+00,0.000000e+00,32,mant_lo,persistent,36,1.232e-16,1.085e-06,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,23,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b23_S36_t0,colored,1,0.5,3563.187,3560.760,3595.707,0.0067,0.0067,ok,39,e,0,1.000e-13
1.459282e-11,0.000000e+00,1.459282e-11,0.000000e+00,0.000000e+00,32,mant_lo,persistent,36,1.232e-16,4.611e-07,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,23,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_lo_b23_S36_t1,colored,1,0.5,3557.663,3551.354,3572.011,0.0079,0.0079,ok,39,e,0,1.000e-13
2.460273e-09,7.699831e-11,9.023059e-09,0.000000e+00,0.000000e+00,32,mant_hi,persistent,4,1.232e-16,1.468e-04,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,32,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b32_S4_t0,colored,1,0.5,3543.455,3554.196,3557.780,0.0033,0.0356,ok,5,e,0,1.000e-13
2.593126e-10,8.079805e-12,9.420746e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,4,1.232e-16,1.561e-05,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,32,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b32_S4_t1,colored,1,0.5,3576.344,3566.565,3587.354,0.0036,0.0436,ok,5,e,0,1.000e-13
9.081868e-09,1.077583e-10,1.328242e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,20,1.232e-16,2.216e-04,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,32,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b32_S20_t0,colored,1,0.5,3574.435,3523.248,3575.328,0.0017,0.0259,ok,20,e,0,1.000e-13
3.824096e-09,4.520689e-11,5.558080e-09,0.000000e+00,0.000000e+00,32,mant_hi,persistent,20,1.232e-16,9.431e-05,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,32,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b32_S20_t1,colored,1,0.5,3573.809,3533.996,3559.916,0.0021,0.0313,ok,20,e,0,1.000e-13
1.786265e-08,0.000000e+00,1.786265e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,36,1.232e-16,5.515e-04,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,32,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b32_S36_t0,colored,1,0.5,3539.692,3523.408,3571.767,0.0067,0.0067,ok,39,e,0,1.000e-13
7.472669e-09,0.000000e+00,7.472669e-09,0.000000e+00,0.000000e+00,32,mant_hi,persistent,36,1.232e-16,2.358e-04,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,32,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b32_S36_t1,colored,1,0.5,3577.848,3572.459,3556.790,0.0079,0.0079,ok,39,e,0,1.000e-13
2.739505e+07,8.558556e+05,9.988569e+07,0.000000e+00,0.000000e+00,32,mant_hi,persistent,4,1.232e-16,5.335e-03,4,9.805e-09,4.890e+05,4,-1,1,D1+D2+D3,5.000e-04,36,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b36_S4_t0,colored,1,0.5,3549.493,3559.029,5704.748,0.0035,0.0358,ok,5,e,0,1.000e-13
4.149757e-09,1.293001e-10,1.507588e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,4,1.232e-16,2.494e-04,-1,9.805e-09,9.805e-09,-1,-1,1,D1,5.000e-04,36,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b36_S4_t1,colored,1,0.5,3551.024,3582.449,3530.722,0.0036,0.0436,ok,5,e,0,1.000e-13
4.679060e+06,5.493960e+04,6.614153e+06,0.000000e+00,0.000000e+00,32,mant_hi,persistent,20,1.232e-16,5.335e-03,20,9.805e-09,2.151e+04,20,-1,1,D1+D2+D3,5.000e-04,36,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b36_S20_t0,colored,1,0.5,3564.960,3549.674,5903.161,0.0020,0.0260,ok,20,e,0,1.000e-13
6.853747e-08,8.108058e-10,9.978984e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,20,1.232e-16,3.305e-03,-1,9.805e-09,9.931e-09,-1,-1,1,D1,5.000e-04,36,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,1,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b36_S20_t1,colored,1,0.5,3522.398,3558.943,3581.978,0.0612,0.0318,ok,20,e,0,1.000e-13
1.514156e+02,0.000000e+00,1.514156e+02,0.000000e+00,0.000000e+00,32,mant_hi,persistent,36,1.232e-16,5.335e-03,36,9.805e-09,5.113e-01,36,-1,1,D1+D2+D3,5.000e-04,36,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b36_S36_t0,colored,1,0.5,3530.266,3553.941,5971.618,0.0067,0.0067,ok,39,e,0,1.000e-13
7.157704e+10,0.000000e+00,7.157704e+10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,36,1.232e-16,5.426e-03,36,9.805e-09,1.052e+09,36,-1,1,D1+D2+D3,5.000e-04,36,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_mant_hi_b36_S36_t1,colored,1,0.5,3574.378,3519.051,5972.653,0.0080,0.0080,ok,39,e,0,1.000e-13
1.018638e+06,3.182502e+04,3.714359e+06,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.232e-16,5.335e-03,4,9.805e-09,6.554e+04,4,-1,1,D1+D2+D3,5.000e-04,57,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S4_t0,colored,1,0.5,3542.986,3571.314,5777.544,0.0039,0.0358,ok,5,e,0,1.000e-13
1.576541e+04,4.904370e+02,5.697190e+04,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.232e-16,5.425e-03,4,9.805e-09,1.675e+02,4,-1,1,D1+D2+D3,5.000e-04,57,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S4_t1,colored,1,0.5,3542.459,3534.820,5680.361,0.0039,0.0439,ok,5,e,0,1.000e-13
9.717057e+04,1.140937e+03,1.373547e+05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.232e-16,5.335e-03,20,9.805e-09,3.816e+02,20,-1,1,D1+D2+D3,5.000e-04,57,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S20_t0,colored,1,0.5,3562.136,3564.398,5869.570,0.0021,0.0261,ok,20,e,0,1.000e-13
2.068475e+13,2.418925e+11,2.902078e+13,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.232e-16,5.425e-03,20,9.805e-09,7.224e+11,20,-1,1,D1+D2+D3,5.000e-04,57,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S20_t1,colored,1,0.5,3544.342,3561.501,5935.812,0.0046,0.0313,ok,20,e,0,1.000e-13
1.013286e+06,0.000000e+00,1.013286e+06,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.232e-16,5.343e-03,36,9.805e-09,1.290e+05,36,-1,1,D1+D2+D3,5.000e-04,57,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S36_t0,colored,1,0.5,3584.770,3532.581,5980.719,0.0104,0.0104,ok,39,e,0,1.000e-13
9.499261e+05,0.000000e+00,9.499261e+05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.232e-16,5.426e-03,36,9.805e-09,3.139e+04,36,-1,1,D1+D2+D3,5.000e-04,57,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S36_t1,colored,1,0.5,3577.260,3534.573,5964.926,0.0085,0.0085,ok,39,e,0,1.000e-13
1.018638e+06,3.182502e+04,3.714359e+06,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.232e-16,5.335e-03,4,9.805e-09,6.554e+04,4,-1,1,D1+D2+D3,5.000e-04,57,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S4_t0,colored,1,0.5,3572.486,3694.457,5816.416,0.0039,0.0358,ok,5,e,0,1.000e-13
1.576541e+04,4.904370e+02,5.697190e+04,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.232e-16,5.425e-03,4,9.805e-09,1.675e+02,4,-1,1,D1+D2+D3,5.000e-04,57,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S4_t1,colored,1,0.5,3602.001,3628.376,5729.016,0.0039,0.0439,ok,5,e,0,1.000e-13
9.717057e+04,1.140937e+03,1.373547e+05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.232e-16,5.335e-03,20,9.805e-09,3.816e+02,20,-1,1,D1+D2+D3,5.000e-04,57,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S20_t0,colored,1,0.5,3622.542,3584.461,5964.762,0.0021,0.0261,ok,20,e,0,1.000e-13
2.068475e+13,2.418925e+11,2.902078e+13,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.232e-16,5.425e-03,20,9.805e-09,7.224e+11,20,-1,1,D1+D2+D3,5.000e-04,57,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S20_t1,colored,1,0.5,3635.851,3612.428,5957.985,0.0046,0.0313,ok,20,e,0,1.000e-13
1.013286e+06,0.000000e+00,1.013286e+06,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.232e-16,5.343e-03,36,9.805e-09,1.290e+05,36,-1,1,D1+D2+D3,5.000e-04,57,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S36_t0,colored,1,0.5,3592.779,3607.571,6049.596,0.0104,0.0104,ok,39,e,0,1.000e-13
