step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,33,33,33,1.396e-17,1.396e-17,9.185e-09,9.185e-09,-4.410108e-07,3.529567e-01,,,
5,2.500000e-03,0.0000000000e+00,7.2586148222e+06,0.0035,31,31,31,2.866e-17,1.393e-02,6.934e-09,6.323e-09,-2.865891e+07,1.985646e+08,,,
10,5.000000e-03,0.0000000000e+00,5.8687900352e+06,0.0098,30,30,28,6.850e-17,5.365e-03,8.225e-09,6.266e-09,-2.242914e+07,2.618351e+08,,,
15,7.500000e-03,0.0000000000e+00,4.5682195678e+06,0.0146,30,30,27,4.762e-17,5.279e-03,5.775e-09,9.210e-09,-2.156414e+07,2.640283e+08,,,
20,1.000000e-02,0.0000000000e+00,3.8369654007e+06,0.0181,29,29,27,8.681e-17,5.254e-03,8.793e-09,6.582e-09,-2.124272e+07,2.645910e+08,,,
25,1.250000e-02,0.0000000000e+00,3.3671506594e+06,0.0213,29,29,26,2.622e-17,5.242e-03,6.984e-09,7.761e-09,-2.108794e+07,2.648235e+08,,,
30,1.500000e-02,0.0000000000e+00,3.0387570972e+06,0.0240,29,29,25,5.307e-17,5.236e-03,5.703e-09,9.981e-09,-2.100057e+07,2.649428e+08,,,
35,1.750000e-02,0.0000000000e+00,2.7959901837e+06,0.0265,28,28,25,8.852e-17,5.231e-03,9.643e-09,7.249e-09,-2.094624e+07,2.650122e+08,,,
39,1.950000e-02,0.0000000000e+00,2.6430971538e+06,0.0282,28,28,25,8.347e-17,5.229e-03,8.449e-09,5.742e-09,-2.091633e+07,2.650487e+08,,,
