step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,31,31,31,9.163e-18,9.163e-18,7.444e-09,7.444e-09,-2.642014e-07,4.427835e-01,,,
5,2.500000e-03,0.0000000000e+00,3.9948460926e+08,0.0013,29,29,27,1.841e-17,6.723e-03,6.792e-09,9.323e-09,-1.238282e+10,4.257463e+08,,,
10,5.000000e-03,0.0000000000e+00,2.3244289793e+08,0.0030,29,29,24,5.707e-17,7.619e-03,6.125e-09,6.230e-09,-1.163445e+10,1.009499e+09,,,
15,7.500000e-03,0.0000000000e+00,1.7580583105e+08,0.0047,28,28,22,8.443e-17,7.674e-03,9.026e-09,9.747e-09,-1.149277e+10,1.202691e+09,,,
20,1.000000e-02,0.0000000000e+00,1.4583278868e+08,0.0060,28,28,22,6.918e-17,7.685e-03,8.029e-09,8.024e-09,-1.143439e+10,1.283442e+09,,,
25,1.250000e-02,0.0000000000e+00,1.2704458116e+08,0.0070,28,28,22,5.982e-17,7.687e-03,7.069e-09,7.077e-09,-1.140647e+10,1.330553e+09,,,
30,1.500000e-02,0.0000000000e+00,1.1407006654e+08,0.0077,28,28,22,5.280e-17,7.687e-03,6.192e-09,5.789e-09,-1.139208e+10,1.355764e+09,,,
35,1.750000e-02,0.0000000000e+00,1.0453171298e+08,0.0081,27,27,21,1.289e-17,7.687e-03,8.814e-09,8.574e-09,-1.138425e+10,1.369963e+09,,,
39,1.950000e-02,0.0000000000e+00,9.8534230699e+07,0.0083,27,27,21,9.178e-17,7.686e-03,7.958e-09,6.937e-09,-1.138050e+10,1.376934e+09,,,
