step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,80,80,80,2.363e-17,2.363e-17,7.978e-09,7.978e-09,-8.914461e-04,2.848874e-01,,,
5,2.500000e-03,0.0000000000e+00,5.4777134508e-12,0.0173,74,74,74,6.801e-17,2.487e-17,8.577e-09,8.577e-09,-8.781968e-03,1.275382e+00,,,
10,5.000000e-03,0.0000000000e+00,2.0937590211e-12,0.0387,73,73,73,1.881e-17,3.018e-17,6.836e-09,6.836e-09,-1.733936e-02,1.885670e+00,,,
15,7.500000e-03,0.0000000000e+00,3.0968531439e-12,0.0317,71,71,71,6.344e-17,2.321e-17,9.555e-09,9.555e-09,-2.323380e-02,2.475218e+00,,,
20,1.000000e-02,0.0000000000e+00,4.3571852771e-12,0.0313,70,70,70,1.071e-16,2.143e-16,8.616e-09,8.616e-09,-3.840097e-02,2.909829e+00,,,
25,1.250000e-02,0.0000000000e+00,5.4701284175e-12,0.0407,69,69,69,1.902e-16,3.479e-17,8.101e-09,8.101e-09,-4.886193e-02,3.235271e+00,,,
30,1.500000e-02,0.0000000000e+00,5.2555870887e-12,0.0493,67,67,67,8.708e-17,2.029e-17,9.918e-09,9.918e-09,-5.055692e-02,3.483054e+00,,,
35,1.750000e-02,0.0000000000e+00,4.7878622514e-12,0.0560,67,67,67,1.628e-16,1.987e-17,7.707e-09,7.707e-09,-4.328908e-02,3.674342e+00,,,
39,1.950000e-02,0.0000000000e+00,4.5559425095e-12,0.0592,66,66,66,1.538e-17,7.794e-17,8.793e-09,8.793e-09,-3.930662e-02,3.796625e+00,,,
