tag,N,dt,n_steps,nprocs,kernel,scatter,reproject_bc,kmin,kmax,rhocmin,rhocmax,fi_level,fi_rank,fi_step,fi_target,fi_bit,target_on_boundary,E_floor_max,E_floor_final,E_fault_max,step_at_max,E_fault_int,E_fault_final,thr,iters_delta_max,mean_cg_iters_A,solve_ms_A,solve_ms_B,solve_ms_F,class,spread_at_max,spread_final,detect,d1_first,d2_first,d3_first,d1_max_F,d2_max_F,d1_max_A,d2_max_A,detected_by,hybrid,hyb_block_err_max_A,hyb_block_err_max_F,d4_first_F
e,32,5.000e-04,40,1,fast,colored,0,0.0233658,53.2253,1,1,2,0,20,15593,40,0,0.000000e+00,0.000000e+00,5.332097e-10,20,1.553089e-12,1.607360e-11,1.000e-13,0,28.12,1787.545,1837.448,1829.105,persistent,0.0064,0.3363,1,-1,-1,-1,5.374e-12,9.867e-09,1.061e-16,9.867e-09,none,0,0.000e+00,0.000e+00,-1
