E_fault_final,E_fault_int,E_fault_max,E_floor_final,E_floor_max,N,bit_class,class,d1_first,d1_max_A,d1_max_F,d2_first,d2_max_A,d2_max_F,d3_first,d4_first_F,detect,detected_by,dt,fi_bit,fi_level,fi_rank,fi_step,fi_target,field,hyb_block_err_max_A,hyb_block_err_max_F,hybrid,iters_delta_max,kernel,kmax,kmin,mean_cg_iters_A,n_steps,nprocs,reproject_bc,rhocmax,rhocmin,run_id,scatter,seed,sigma,solve_ms_A,solve_ms_B,solve_ms_F,spread_at_max,spread_final,status,step_at_max,tag,target_on_boundary,thr
1.598293e-16,2.367080e-18,1.693756e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.255e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,4,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S4_t0,colored,1,0.5,1177.810,1116.691,1149.181,0.3032,0.4708,ok,15,e,0,1.000e-13
1.603761e-16,2.068599e-18,1.666673e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.232e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,4,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S4_t1,colored,1,0.5,1129.448,1095.843,1074.261,0.2992,0.4308,ok,15,e,0,1.000e-13
1.578008e-16,2.373240e-18,1.696855e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.369e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,4,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S4_t2,colored,1,0.5,1226.864,1127.988,1156.413,0.3565,0.4275,ok,20,e,0,1.000e-13
1.587684e-16,1.116924e-18,1.619497e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.232e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,20,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S20_t0,colored,1,0.5,1126.743,1186.301,1235.691,0.4260,0.4299,ok,30,e,0,1.000e-13
1.545299e-16,8.083652e-19,1.593509e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.102e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,20,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S20_t1,colored,1,0.5,1211.837,1199.320,1131.589,0.4055,0.4256,ok,35,e,0,1.000e-13
1.568834e-16,1.094343e-18,1.571581e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.210e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,20,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S20_t2,colored,1,0.5,1152.066,1177.485,1233.869,0.4290,0.4278,ok,30,e,0,1.000e-13
4.417911e-17,0.000000e+00,4.417911e-17,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,36,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S36_t0,colored,1,0.5,1157.075,1123.535,1124.947,0.1765,0.1765,ok,39,e,0,1.000e-13
6.554906e-18,0.000000e+00,6.554906e-18,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,36,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S36_t1,colored,1,0.5,1170.150,1223.568,1254.225,0.0401,0.0401,ok,39,e,0,1.000e-13
1.137501e-16,0.000000e+00,1.137501e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,5,1,0,36,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b5_S36_t2,colored,1,0.5,1205.309,1184.829,1198.055,0.3255,0.3255,ok,39,e,0,1.000e-13
1.575260e-16,2.390013e-18,1.704732e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.124e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,4,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S4_t0,colored,1,0.5,1169.103,1182.396,1177.263,0.3088,0.4273,ok,15,e,0,1.000e-13
1.546559e-16,2.078722e-18,1.706021e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.503e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,4,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S4_t1,colored,1,0.5,1135.590,1142.610,1187.878,0.3029,0.4562,ok,15,e,0,1.000e-13
1.577682e-16,2.456037e-18,1.743763e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.817e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,4,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S4_t2,colored,1,0.5,1126.252,1113.043,1126.190,0.3000,0.4309,ok,15,e,0,1.000e-13
1.559149e-16,1.151703e-18,1.619731e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.299e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,20,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S20_t0,colored,1,0.5,1167.674,1237.884,1195.515,0.4259,0.4582,ok,30,e,0,1.000e-13
1.566453e-16,8.680848e-19,1.575532e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.210e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,20,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S20_t1,colored,1,0.5,1130.102,1130.436,1159.101,0.4472,0.4252,ok,35,e,0,1.000e-13
1.595345e-16,1.213230e-18,1.612813e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.254e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,20,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S20_t2,colored,1,0.5,1173.902,1114.794,1131.696,0.3542,0.4316,ok,25,e,0,1.000e-13
1.253656e-16,0.000000e+00,1.253656e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,36,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S36_t0,colored,1,0.5,1185.255,1136.176,1077.483,0.4227,0.4227,ok,39,e,0,1.000e-13
1.129518e-16,0.000000e+00,1.129518e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,36,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S36_t1,colored,1,0.5,1127.291,1247.852,1105.751,0.3841,0.3841,ok,39,e,0,1.000e-13
1.227396e-16,0.000000e+00,1.227396e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,11,1,0,36,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_lo_b11_S36_t2,colored,1,0.5,1175.636,1230.603,1225.759,0.3843,0.3843,ok,39,e,0,1.000e-13
4.755687e-15,1.816175e-15,5.682531e-13,0.000000e+00,0.000000e+00,32,mant_hi,transient,-1,1.276e-16,1.210e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,4,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S4_t0,colored,1,0.5,1121.545,1236.937,1245.913,0.0225,0.6033,ok,5,e,0,1.000e-13
1.751416e-16,3.840882e-17,1.117942e-14,0.000000e+00,0.000000e+00,32,mant_hi,benign,-1,1.276e-16,1.290e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,4,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S4_t1,colored,1,0.5,1116.686,1152.403,1220.798,0.0202,0.5155,ok,5,e,0,1.000e-13
1.424817e-14,3.827942e-15,1.112444e-12,0.000000e+00,0.000000e+00,32,mant_hi,transient,-1,1.276e-16,1.321e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,4,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S4_t2,colored,1,0.5,1139.560,1157.972,1127.298,0.0258,0.6319,ok,5,e,0,1.000e-13
6.564399e-13,9.522706e-14,3.235466e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.996e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,20,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S20_t0,colored,1,0.5,1191.903,1163.186,1156.236,0.0078,0.3490,ok,20,e,0,1.000e-13
6.007166e-14,7.384211e-15,2.367637e-12,0.000000e+00,0.000000e+00,32,mant_hi,transient,-1,1.276e-16,1.124e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,20,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S20_t1,colored,1,0.5,1143.214,1137.763,1094.015,0.0084,0.2216,ok,20,e,0,1.000e-13
1.833719e-12,1.844634e-13,5.907649e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,9.520e-17,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,20,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S20_t2,colored,1,0.5,1118.588,1088.088,1108.751,0.0103,0.3917,ok,20,e,0,1.000e-13
8.635590e-12,0.000000e+00,8.635590e-12,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,36,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S36_t0,colored,1,0.5,1109.242,1145.285,1127.577,0.0556,0.0556,ok,39,e,0,1.000e-13
3.196908e-12,0.000000e+00,3.196908e-12,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,36,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S36_t1,colored,1,0.5,1186.323,1176.976,1177.340,0.0386,0.0386,ok,39,e,0,1.000e-13
1.982954e-11,0.000000e+00,1.982954e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.904e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,32,1,0,36,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b32_S36_t2,colored,1,0.5,1142.453,1176.443,1121.246,0.0645,0.0645,ok,39,e,0,1.000e-13
7.778719e-11,2.975590e-11,9.310258e-09,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.255e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,4,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S4_t0,colored,1,0.5,1160.880,1153.891,1146.301,0.0225,0.6062,ok,5,e,0,1.000e-13
1.371514e-12,6.199382e-13,1.831629e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.232e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,4,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S4_t1,colored,1,0.5,1106.497,1137.885,1106.533,0.0200,0.4281,ok,5,e,0,1.000e-13
2.335594e-10,6.271752e-11,1.822628e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.517e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,4,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S4_t2,colored,1,0.5,1105.528,1121.999,1116.129,0.0258,0.6347,ok,5,e,0,1.000e-13
1.075516e-08,1.560200e-09,5.300988e-07,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.321e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,20,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S20_t0,colored,1,0.5,1179.427,1107.383,1120.881,0.0078,0.3486,ok,20,e,0,1.000e-13
9.842155e-10,1.209829e-10,3.879137e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.188e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,20,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S20_t1,colored,1,0.5,1104.905,1114.284,1108.149,0.0084,0.2056,ok,20,e,0,1.000e-13
3.004362e-08,3.022248e-09,9.679092e-07,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.232e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,20,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S20_t2,colored,1,0.5,1130.524,1128.654,1180.826,0.0103,0.3915,ok,20,e,0,1.000e-13
1.414855e-07,0.000000e+00,1.414855e-07,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.710e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,36,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S36_t0,colored,1,0.5,1176.787,1153.488,1172.183,0.0556,0.0556,ok,39,e,0,1.000e-13
5.237814e-08,0.000000e+00,5.237814e-08,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,36,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S36_t1,colored,1,0.5,1173.229,1189.072,1187.790,0.0386,0.0386,ok,39,e,0,1.000e-13
3.248872e-07,0.000000e+00,3.248872e-07,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,46,1,0,36,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_mant_hi_b46_S36_t2,colored,1,0.5,1139.256,1097.503,1112.959,0.0645,0.0645,ok,39,e,0,1.000e-13
5.021153e-09,1.920740e-09,6.009760e-07,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,2.421e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,4,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S4_t0,colored,1,0.5,1079.091,1096.166,1072.249,0.0225,0.6062,ok,5,e,0,1.000e-13
9.352623e-11,4.227470e-11,1.249020e-08,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.232e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,4,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S4_t1,colored,1,0.5,1128.898,1140.879,1124.969,0.0200,0.4282,ok,5,e,0,1.000e-13
2.633680e-08,7.072200e-09,2.055245e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.344e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,4,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S4_t2,colored,1,0.5,1143.275,1080.920,1076.827,0.0258,0.6347,ok,5,e,0,1.000e-13
8.281465e-07,1.201353e-07,4.081758e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.796e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,20,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S20_t0,colored,1,0.5,1091.458,1126.344,1147.965,0.0078,0.3486,ok,20,e,0,1.000e-13
1.254598e-07,1.542192e-08,4.944808e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.081e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,20,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S20_t1,colored,1,0.5,1094.225,1098.541,1086.730,0.0084,0.2056,ok,20,e,0,1.000e-13
2.001302e-06,2.013218e-07,6.447558e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.254e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,20,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S20_t2,colored,1,0.5,1174.067,1173.953,1202.679,0.0103,0.3915,ok,20,e,0,1.000e-13
1.780004e-05,0.000000e+00,1.780004e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,36,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S36_t0,colored,1,0.5,1163.228,1170.720,1178.129,0.0556,0.0556,ok,39,e,0,1.000e-13
5.460500e-06,0.000000e+00,5.460500e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,36,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S36_t1,colored,1,0.5,1205.993,1132.854,1134.876,0.0386,0.0386,ok,39,e,0,1.000e-13
3.283823e-05,0.000000e+00,3.283823e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,58,1,0,36,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b58_S36_t2,colored,1,0.5,1122.742,1132.541,1142.726,0.0645,0.0645,ok,39,e,0,1.000e-13
5.021153e-09,1.920740e-09,6.009760e-07,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,2.421e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,4,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S4_t0,colored,1,0.5,1162.221,1147.278,1139.929,0.0225,0.6062,ok,5,e,0,1.000e-13
9.352623e-11,4.227470e-11,1.249020e-08,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.232e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,4,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S4_t1,colored,1,0.5,1170.808,1087.889,1204.776,0.0200,0.4282,ok,5,e,0,1.000e-13
2.633680e-08,7.072200e-09,2.055245e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.344e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,4,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S4_t2,colored,1,0.5,1106.024,1101.632,1120.066,0.0258,0.6347,ok,5,e,0,1.000e-13
8.281465e-07,1.201353e-07,4.081758e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.796e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,20,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S20_t0,colored,1,0.5,1139.611,1146.587,1121.400,0.0078,0.3486,ok,20,e,0,1.000e-13
1.254598e-07,1.542192e-08,4.944808e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.081e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,20,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S20_t1,colored,1,0.5,1115.264,1288.539,1263.533,0.0084,0.2056,ok,20,e,0,1.000e-13
2.001302e-06,2.013218e-07,6.447558e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.254e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,20,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S20_t2,colored,1,0.5,1145.476,1120.576,1129.047,0.0103,0.3915,ok,20,e,0,1.000e-13
1.780004e-05,0.000000e+00,1.780004e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,36,17162,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S36_t0,colored,1,0.5,1161.952,1194.070,1116.382,0.0556,0.0556,ok,39,e,0,1.000e-13
5.460500e-06,0.000000e+00,5.460500e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,36,31443,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S36_t1,colored,1,0.5,1100.951,1118.590,1167.412,0.0386,0.0386,ok,39,e,0,1.000e-13
3.283823e-05,0.000000e+00,3.283823e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.276e-16,1.276e-16,-1,9.805e-09,9.805e-09,-1,-1,1,none,5.000e-04,61,1,0,36,12949,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,0,fast,5.27301,0.129925,16.48,40,1,0,1,1,ln32_s0.5_seed1_L1_exp_b61_S36_t2,colored,1,0.5,1120.334,1149.921,1178.199,0.0645,0.0645,ok,39,e,0,1.000e-13
