tag,N,dt,n_steps,nprocs,kernel,scatter,reproject_bc,kmin,kmax,rhocmin,rhocmax,fi_level,fi_rank,fi_step,fi_target,fi_bit,target_on_boundary,E_floor_max,E_floor_final,E_fault_max,step_at_max,E_fault_int,E_fault_final,thr,iters_delta_max,mean_cg_iters_A,solve_ms_A,solve_ms_B,solve_ms_F,class,spread_at_max,spread_final,detect,d1_first,d2_first,d3_first,d1_max_F,d2_max_F,d1_max_A,d2_max_A,detected_by,hybrid,hyb_block_err_max_A,hyb_block_err_max_F,d4_first_F
e,32,5.000e-04,40,1,fast,colored,0,0.0168134,27.7728,1,1,1,0,20,26976,54,0,0.000000e+00,0.000000e+00,3.220387e-03,20,1.053237e-05,1.355294e-04,1.000e-13,0,29.60,2227.136,2177.126,2099.922,persistent,0.0033,0.2655,1,-1,-1,36,1.502e-16,9.978e-09,1.502e-16,9.979e-09,D3,0,0.000e+00,0.000e+00,-1
