step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,80,80,80,2.363e-17,2.363e-17,7.977e-09,7.977e-09,-8.914461e-04,2.848874e-01,,,
5,2.500000e-03,0.0000000000e+00,4.8675617648e-01,0.0023,74,74,74,1.903e-17,2.988e-03,8.577e-09,8.746e-09,-1.091695e+01,1.275381e+00,,,
10,5.000000e-03,0.0000000000e+00,3.2398038254e-01,0.0035,73,73,73,2.184e-17,1.962e-03,6.836e-09,6.805e-09,-1.087220e+01,1.885670e+00,,,
15,7.500000e-03,0.0000000000e+00,2.5699825736e-01,0.0041,71,71,71,2.321e-17,1.542e-03,9.555e-09,9.517e-09,-1.086853e+01,2.475218e+00,,,
20,1.000000e-02,0.0000000000e+00,2.2028250660e-01,0.0046,70,70,70,1.532e-17,1.314e-03,8.616e-09,8.592e-09,-1.086778e+01,2.909828e+00,,,
25,1.250000e-02,0.0000000000e+00,1.9725809454e-01,0.0050,69,69,69,9.511e-17,1.173e-03,8.101e-09,8.082e-09,-1.086752e+01,3.235270e+00,,,
30,1.500000e-02,0.0000000000e+00,1.8162233876e-01,0.0052,67,67,67,1.798e-17,1.077e-03,9.918e-09,9.893e-09,-1.086740e+01,3.483054e+00,,,
35,1.750000e-02,0.0000000000e+00,1.7042650000e-01,0.0053,67,67,67,8.139e-17,1.009e-03,7.707e-09,7.689e-09,-1.086734e+01,3.674342e+00,,,
39,1.950000e-02,0.0000000000e+00,1.6358733053e-01,0.0054,66,66,66,7.794e-17,9.670e-04,8.793e-09,8.778e-09,-1.086732e+01,3.796626e+00,,,
