step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,80,80,80,2.363e-17,2.363e-17,7.977e-09,7.977e-09,-8.914461e-04,2.848874e-01,,,
5,2.500000e-03,0.0000000000e+00,6.4438573255e+13,0.0355,74,74,77,1.903e-17,6.534e-03,8.577e-09,7.688e-09,-1.295219e+15,2.573683e+14,,,
10,5.000000e-03,0.0000000000e+00,4.3694380044e+13,0.0670,73,73,68,2.184e-17,6.117e-03,6.836e-09,8.522e-09,-1.299502e+15,2.590989e+14,,,
15,7.500000e-03,0.0000000000e+00,3.4831580247e+13,0.0843,71,71,66,2.321e-17,6.035e-03,9.555e-09,7.894e-09,-1.300509e+15,2.583748e+14,,,
20,1.000000e-02,0.0000000000e+00,2.9947485904e+13,0.0983,70,70,63,1.532e-17,5.996e-03,8.616e-09,8.669e-09,-1.300862e+15,2.581124e+14,,,
25,1.250000e-02,0.0000000000e+00,2.6874022938e+13,0.1108,69,69,61,9.511e-17,5.973e-03,8.101e-09,8.936e-09,-1.301034e+15,2.579826e+14,,,
30,1.500000e-02,0.0000000000e+00,2.4781035941e+13,0.1226,67,67,59,1.798e-17,5.958e-03,9.918e-09,9.609e-09,-1.301141e+15,2.578989e+14,,,
35,1.750000e-02,0.0000000000e+00,2.3279185538e+13,0.1323,67,67,58,8.139e-17,5.947e-03,7.707e-09,9.751e-09,-1.301218e+15,2.578355e+14,,,
39,1.950000e-02,0.0000000000e+00,2.2360428876e+13,0.1388,66,66,58,7.794e-17,5.940e-03,8.793e-09,7.815e-09,-1.301268e+15,2.577929e+14,,,
