step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,18,18,18,5.186e-17,5.186e-17,8.054e-09,8.054e-09,-5.181260e-10,4.009664e-01,,,
5,2.500000e-03,0.0000000000e+00,3.8835910106e+05,0.0038,17,17,18,1.010e-16,5.425e-03,8.044e-09,8.919e-09,-1.188689e+07,6.858943e+05,,,
10,5.000000e-03,0.0000000000e+00,2.4700849890e+05,0.0135,17,17,16,5.121e-17,5.210e-03,4.987e-09,5.154e-09,-1.196499e+07,8.063267e+05,,,
15,7.500000e-03,0.0000000000e+00,1.8969168151e+05,0.0218,17,17,15,4.301e-17,5.171e-03,3.581e-09,6.014e-09,-1.197869e+07,8.117750e+05,,,
20,1.000000e-02,0.0000000000e+00,1.5832193322e+05,0.0281,16,16,14,2.137e-17,5.154e-03,8.050e-09,8.530e-09,-1.198409e+07,8.121697e+05,,,
25,1.250000e-02,0.0000000000e+00,1.3831961711e+05,0.0332,16,16,14,1.102e-16,5.144e-03,6.547e-09,8.155e-09,-1.198678e+07,8.119792e+05,,,
30,1.500000e-02,0.0000000000e+00,1.2435582684e+05,0.0378,16,16,14,2.048e-17,5.137e-03,5.486e-09,8.418e-09,-1.198830e+07,8.117609e+05,,,
35,1.750000e-02,0.0000000000e+00,1.1401029297e+05,0.0411,16,16,14,6.607e-17,5.133e-03,4.690e-09,7.510e-09,-1.198922e+07,8.115954e+05,,,
39,1.950000e-02,0.0000000000e+00,1.0746920152e+05,0.0438,16,16,14,9.382e-17,5.130e-03,4.180e-09,6.522e-09,-1.198972e+07,8.115000e+05,,,
