step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,18,18,18,5.186e-17,5.186e-17,8.054e-09,8.054e-09,-5.181260e-10,4.009664e-01,,,
5,2.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,1.010e-16,1.010e-16,8.044e-09,8.044e-09,-4.210618e-08,1.657384e+00,,,
10,5.000000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,5.121e-17,5.121e-17,4.987e-09,4.987e-09,-1.081558e-08,2.400569e+00,,,
15,7.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,4.301e-17,4.301e-17,3.581e-09,3.581e-09,0.000000e+00,2.913621e+00,,,
20,1.000000e-02,0.0000000000e+00,1.0168436883e+14,0.0020,16,16,500,2.137e-17,4.720e-03,8.050e-09,1.432e+12,-7.976089e+15,5.253359e+14,,,
25,1.250000e-02,0.0000000000e+00,9.2056302994e+13,0.0102,16,16,17,1.102e-16,5.151e-03,6.547e-09,3.788e-09,-8.163577e+15,4.318301e+14,,,
30,1.500000e-02,0.0000000000e+00,8.3091396547e+13,0.0172,16,16,16,2.048e-17,5.117e-03,5.486e-09,3.916e-09,-8.176528e+15,4.337516e+14,,,
35,1.750000e-02,0.0000000000e+00,7.6277689929e+13,0.0224,16,16,15,6.607e-17,5.104e-03,4.690e-09,5.804e-09,-8.180667e+15,4.332215e+14,,,
39,1.950000e-02,0.0000000000e+00,7.1936925579e+13,0.0262,16,16,14,9.382e-17,5.099e-03,4.180e-09,7.556e-09,-8.182252e+15,4.328930e+14,,,
