step,t,E_noise_floor,E_fault,spread_F,cg_A,cg_B,cg_F,d1_abft_A,d1_abft_F,d2_resid_A,d2_resid_F,d3_tmin_F,d3_tmax_F,hyb_block_err_A,hyb_block_err_F,hyb_d4_F
0,0.000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000,18,18,18,5.186e-17,5.186e-17,8.054e-09,8.054e-09,-5.181260e-10,4.009664e-01,,,
5,2.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,1.010e-16,1.010e-16,8.044e-09,8.044e-09,-4.210618e-08,1.657384e+00,,,
10,5.000000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,5.121e-17,5.121e-17,4.987e-09,4.987e-09,-1.081558e-08,2.400569e+00,,,
15,7.500000e-03,0.0000000000e+00,0.0000000000e+00,0.0000,17,17,17,4.301e-17,4.301e-17,3.581e-09,3.581e-09,0.000000e+00,2.913621e+00,,,
20,1.000000e-02,0.0000000000e+00,5.4128713110e+07,0.0059,16,16,500,2.137e-17,4.801e-03,8.050e-09,2.461e+06,-2.337877e+08,4.231058e+09,,,
25,1.250000e-02,0.0000000000e+00,4.9156851774e+07,0.0125,16,16,17,1.102e-16,5.224e-03,6.547e-09,3.986e-09,-2.889570e+08,4.306050e+09,,,
30,1.500000e-02,0.0000000000e+00,4.4474584115e+07,0.0205,16,16,16,2.048e-17,5.176e-03,5.486e-09,4.307e-09,-2.922000e+08,4.312335e+09,,,
35,1.750000e-02,0.0000000000e+00,4.0880690495e+07,0.0274,16,16,15,6.607e-17,5.156e-03,4.690e-09,6.350e-09,-2.924626e+08,4.314629e+09,,,
39,1.950000e-02,0.0000000000e+00,3.8579255191e+07,0.0316,16,16,15,9.382e-17,5.147e-03,4.180e-09,4.912e-09,-2.924182e+08,4.315569e+09,,,
