tag,N,dt,n_steps,nprocs,kernel,scatter,reproject_bc,kmin,kmax,rhocmin,rhocmax,fi_level,fi_rank,fi_step,fi_target,fi_bit,target_on_boundary,E_floor_max,E_floor_final,E_fault_max,step_at_max,E_fault_int,E_fault_final,thr,iters_delta_max,mean_cg_iters_A,solve_ms_A,solve_ms_B,solve_ms_F,class,spread_at_max,spread_final,detect,d1_first,d2_first,d3_first,d1_max_F,d2_max_F,d1_max_A,d2_max_A,detected_by,hybrid,hyb_block_err_max_A,hyb_block_err_max_F,d4_first_F
e,32,5.000e-04,40,2,fast,colored,0,0.0168134,27.7728,1,1,3,0,20,368,54,0,0.000000e+00,0.000000e+00,5.492772e+05,20,4.588641e+03,3.952068e+05,1.000e-13,471,29.60,6176.112,6096.625,8349.265,persistent,0.0016,0.0189,1,20,20,20,5.496e-03,6.224e+02,1.107e-16,9.979e-09,D1+D2+D3,0,0.000e+00,0.000e+00,-1
